id,title,category,course_url
836376,Python for Absolute Beginners,Development,/course/python-for-absolute-beginners-u/
836302,Happiness Psychology: 5 Proven Tips,Personal Development,/course/psychology-happiness/
836842,Neuroplasticity: How To Rewire Your Brain,Personal Development,/course/neuroplasticity/
836874,Focus And Flow State: A Comprehensive Brain Guide,Personal Development,/course/improve-your-focus/
837094,React basic in just 1 hour [2022],IT & Software,/course/react-basic-in-just-1-hour/
838056,Paint Realistic Watercolor and Botanicals - STUDIO BASICS,Lifestyle,/course/paint-realistic-watercolor-and-botanicals-studio-basics/
838602,AWS Certified Solutions Architect Associate Introduction,IT & Software,/course/aws-certified-solutions-architect-associate-in-30-days/
838942,Curso Completo de Banco de Dados Oracle SQL e PL/SQL,Development,/course/curso-completo-de-oracle/
840622,Food Photography: Capturing Food in Your Kitchen,Photography & Video,/course/food-photography/
842934,Introduction to Algorithms and Data structures in C++,Development,/course/introduction-to-algorithms-and-data-structures-in-c/
844428,Virtualização com Oracle VirtualBox do zero!,IT & Software,/course/virtualizacao-com-oracle-virtualbox/
845284,Microsoft Access 2016 Master Class: Beginner to Advanced,Office Productivity,/course/microsoftaccess/
846186,How to be more productive working from home,Personal Development,/course/bemoreproductive/
848664,Options Trading for Rookies:  Understand Options Completely,Finance & Accounting,/course/complete-course-introduction-to-option-trading/
848496,Deeply Practical Project Management (Earn 16 PDUs),Business,/course/deeply-practical-project-management/
849470,Git e Github para iniciantes,IT & Software,/course/git-e-github-para-iniciantes/
850426,Photoshop 2022 MasterClass,Design,/course/photoshop-cc-masterclass/
850600,Primavera P6 Foundations Course,Business,/course/learn-primavera-p6-in-30-minutes/
851712,The Complete JavaScript Course 2022: From Zero to Expert!,Development,/course/the-complete-javascript-course/
851918,After Effects: De zero a Master,Design,/course/after-effects-de-zero-a-master/
852028,Gamification & Behavioral Design: The Octalysis Framework,Design,/course/gamification-behavioral-design-the-octalysis-framework/
852192,Acumen Presents: Chris Anderson on Public Speaking,Business,/course/chris-anderson-on-public-speaking/
852826,How to Design & Prototype in Adobe XD,Design,/course/adobe-xd-experience-design/
852606,Coaching Managers & Leaders for Continuous Improvement,Business,/course/coaching-leaders-for-success/
853170,Crie seu Site em WordPress de forma Fácil e Rápida,IT & Software,/course/como-criar-um-site/
854440,American English Pronunciation,Teaching & Academics,/course/basic-american-pronunciation/
854544,Selenium Webdriver: What are Implicit and Explicit Waits,IT & Software,/course/synchronization/
855228,Certified ISTQB® Agile Tester Foundation Level Exam,IT & Software,/course/istqb-agile-testing/
855368,Curso de SEO Completo - Do básico ao avançado.,Marketing,/course/curso-de-seo-completo-do-basico-ao-avancado/
856486,Fundamentos do Scrum + Certificação Scrum Fundamentals (SFC),Business,/course/fundamentos-do-scrum-certificacao-scrum-fundamentals-sfc/
857010,Learn Ethical Hacking From Scratch,IT & Software,/course/learn-ethical-hacking-from-scratch/
857982,Powerpoint Presentation - design powerpoint slides,Office Productivity,/course/powerpoint-presentation-design/
858578,Paul and His Letter to Philemon,Teaching & Academics,/course/paul-and-his-letter-to-philemon/
859184,Les Data Sciences de A à Z,Development,/course/les-data-sciences-de-a-a-z/
860148,R Programming: Advanced Analytics In R For Data Science,Development,/course/r-analytics/
860444,"O curso completo de Banco de Dados e SQL, sem mistérios!",Development,/course/bancos-de-dados-relacionais-basico-avancado/
860812,JavaScript Beginner Bootcamp (2022),Development,/course/javascript-the-basics-for-beginners/
860984,Blender 3.X: Modelado y texturizado enfocado a videojuegos,Design,/course/blender-27x-modelado-y-texturizado-enfocado-a-videojuegos/
860928,Life Coach Certification Associate ACELC Life Coach Training,Personal Development,/course/associate-life-coaching-certification/
861624,ES6 Javascript: The Complete Developer's Guide,Development,/course/javascript-es6-tutorial/
864146,Agile Crash Course: Agile Project Management; Agile Delivery,Business,/course/agile-crash-course/
865272,"(Ken Cen出品)建網百科全書-使用 HTML,CSS,JS, jQuery,php,mySQL 建立網站",Development,/course/ken-cens/
865650,Curso Completo de Design de Interface,Design,/course/design-de-interface/
866196,The Complete Oracle SQL Certification Course,IT & Software,/course/the-complete-oracle-sql-certification-course/
869812,The Ultimate Digital Painting Course - Beginner to Advanced,Design,/course/the-ultimate-digital-painting-course-beginner-to-advanced/
870252,Java 2022 COMPLETO: Do Zero ao Profissional + Projetos!,Development,/course/fundamentos-de-programacao-com-java/
870998,"CBT for Depression, Anxiety, Phobias and Panic Attacks",Health & Fitness,/course/cbt-for-depression-anxiety-phobias-and-panic-attacks/
871756,How to Design a Room in 10 Easy Steps,Design,/course/how-to-design-a-room-in-10-easy-steps/
872460,The Complete Cyber Security Course : End Point Protection!,IT & Software,/course/the-complete-cyber-security-course-end-point-protection/
873388,Certificação Cisco CCNA 200-301 + 4 CURSOS,IT & Software,/course/curso-completo-cisco-ccnav3-200-125/
874012,The Ultimate Drawing Course - Beginner to Advanced,Design,/course/the-ultimate-drawing-course-beginner-to-advanced/
874492,Excel 2016 Pivot Tables: Create Basic Pivot Tables in Excel,Office Productivity,/course/excel-2016-pivot-tables-for-beginners/
874656,Create Stunning Infographics to Share your Ideas,Design,/course/infographic/
875612,"Reiki Level I, II and Master Certification - Energy Healing",Lifestyle,/course/reiki-master-certification-energy-healing/
875976,The Complete Cyber Security Course : Anonymous Browsing!,IT & Software,/course/the-complete-cyber-security-course-anonymous-browsing/
875724,Marketing Digital et Réseaux Sociaux : le Guide Complet,Marketing,/course/formation-marketing-reseaux-sociaux/
875974,The Complete Cyber Security Course : Network Security!,IT & Software,/course/network-security-course/
877482,The Complete Swift iOS Developer - Create Real Apps in Swift,Development,/course/the-complete-ios-10-developer-course/
880202,Complete Beginner's Guide to Anatomy and Figure Drawing pt1,Design,/course/anatomy-and-figure-drawing-for-games-and-comics/
881980,Pre-Programming: Everything you need to know before you code,Development,/course/pre-programming-everything-you-need-to-know-before-you-code/
882594,"Music Theory Comprehensive Complete! (Parts 1, 2, & 3)",Music,/course/music-theory-complete/
882422,Curso Maestro de Python: De Cero a Programador Todoterreno,Development,/course/python-3-al-completo-desde-cero/
882826,The Complete Python 3 Course: Beginner to Advanced!,Development,/course/python-complete/
886300,Accelerated JavaScript Training,Development,/course/javascript-bootcamp-2016/
886614,Accelerated ES6 JavaScript Training,Development,/course/es6-bootcamp-next-generation-javascript/
887728,Criando Páginas Web com o GitHub Pages,Development,/course/github-pages/
888716,"Introduction to Finance, Accounting, Modeling and Valuation",Finance & Accounting,/course/introduction-to-accounting-finance-modeling-valuation-by-chris-haroun/
890884,"Ultimate Ableton Live 9 COMPLETE: Parts 1, 2, & 3",Music,/course/ultimate-ableton-live-complete/
891644,Microsoft 365 Administration (Exam 70-346),IT & Software,/course/office-365-administration-exam-70-346/
892102,iOS 10 & Swift 3: From Beginner to Paid Professional™,Development,/course/devslopes-ios10/
892806,Apache Spark with Scala - Hands On with Big Data!,Development,/course/apache-spark-with-scala-hands-on-with-big-data/
895786,The Complete iOS 10 & Swift 3 Developer Course,Development,/course/complete-ios-10-developer-course/
896434,Learn 3D Modeling: Blender Basics in Under 2 Hours,Design,/course/learn-3d-modeling-blender-basics-in-under-2-hours/
896886,JavaScript - Curso COMPLETO com 6 Projetos REAIS,Development,/course/javascript-curso-completo/
897192,Music Production in Logic Pro X - The Complete Course!,Music,/course/thecompletelogicprox/
898718,Introduction to Blender For Beginners,Design,/course/introduction-to-blender-for-beginners/
899474,Comienza con Excel: Curso de Excel para Principiantes,Office Productivity,/course/comienza-con-excel/
900338,Esculpido Orgánico Digital con ZBrush,Design,/course/esculpido-organico-digital-con-zbrush/
900464,The Complete Android S + Java Developer Course™ : 2022,Development,/course/java-android-complete-guide/
900694,Persuasion Psychology: 5 Proven Tips,Personal Development,/course/psychology-persuasion-influence/
902392,Crie Uma Loja Virtual com WordPress e WooCommerce,Business,/course/lojavirtual/
902580,Guia Cisco CCNA para Iniciantes 2022,IT & Software,/course/cisco-ccna-guia-para-iniciantes/
903378,The Python Bible™ | Everything You Need to Program in Python,Development,/course/the-python-bible/
903744,Python for Data Science and Machine Learning Bootcamp,Development,/course/python-for-data-science-and-machine-learning-bootcamp/
904462,The Complete Elixir and Phoenix Bootcamp,Development,/course/the-complete-elixir-and-phoenix-bootcamp-and-tutorial/
904324,Mastering Microsoft 365 (2022) (was Mastering Office 365),Office Productivity,/course/mastering-office-365-2016/
904526,"The Complete Resume, LinkedIn & Get Your Dream Job Course!",Personal Development,/course/thecompletejobinterviewresumenetworknewcareerguide/
905228,Personal Finance 101: Everything You Need to Know,Finance & Accounting,/course/personal-finance-101/
905246,SQL Server Integration Services (SSIS) - An Introduction,IT & Software,/course/sql-server-ssis-an-introduction/
906654,Life Coaching : Start Up Your Own Life Coaching Business,Personal Development,/course/start-your-own-life-coaching-business/
907618,Arquitetura de Redes,IT & Software,/course/redes-modulo-1/
908106,Aprender a programar con Java. De cero hasta hacer sistemas,Development,/course/aprender-a-programar-con-java-de-cero-hasta-avanzado/
909354,Business Analyst: Project Management Techniques and Tools,Business,/course/project-management-for-business-analyst/
909542,Perfect English Pronunciation: British English,Teaching & Academics,/course/perfect-pronunciation-british-english/
909996,Navigate Diversity,Business,/course/navigate-diversity/
910996,Digital Body Language,Personal Development,/course/digital-body-language/
911256,Core Java Made Easy (Covers the latest Java 17),Development,/course/corejavamadeeasy/
912902,Six Sigma: Certified Lean Six Sigma White Belt (Accredited),IT & Software,/course/lean-six-sigma-white-belt-certification/
913448,Python A-Z™: Python For Data Science With Real Exercises!,Development,/course/python-coding/
913222,How to Start an Amazon to eBay Dropshipping Home Business,Business,/course/amazon-to-ebay-dropshipping-home-business-starter-course/
914024,Curso de TypeScript - El lenguaje utilizado por Angular 2,Development,/course/curso-de-typescript-el-lenguaje-utilizado-por-angular-2/
914296,The Complete Digital Marketing Course - 12 Courses in 1,Marketing,/course/learn-digital-marketing-course/
915102,Canva: design gráfico sem mistérios [para iniciantes],Design,/course/design-com-o-canva/
915690,Mastering RTOS: Hands on FreeRTOS and STM32Fx with Debugging,IT & Software,/course/mastering-rtos-hands-on-with-freertos-arduino-and-stm32fx/
915782,Master Microsoft PowerShell,IT & Software,/course/master-microsoft-powershell/
917160,3 Minute German - Free taster course | Lessons for beginners,Teaching & Academics,/course/3-minute-german-course-1/
917724,Learn JavaScript for Web Development,Development,/course/javascript-learn-javascript-essentials-and-build-project/
917596,Introductory Photography Course,Photography & Video,/course/free-photography-course-for-beginners/
918262,3 Minute Spanish - Free taster course | Beginner lessons,Teaching & Academics,/course/3-minute-spanish-course-1/
919038,The Complete Python Masterclass: Learn Python From Scratch,Development,/course/python-masterclass-course/
